latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
41.411,-97.469,303.8,1.9,1.4,2017-10-16,1655,T,57,6.0NRT,293.6,10.1,D
40.114,-91.073,305.3,1,1,2017-10-16,1655,T,59,6.0NRT,294.7,4,D
39.663,-88.388,315.8,1.1,1,2017-10-16,1655,T,76,6.0NRT,293.2,12.9,D
39.661,-88.376,311.2,1.1,1,2017-10-16,1655,T,70,6.0NRT,291.3,9.1,D
39.565,-87.813,305.4,1.1,1.1,2017-10-16,1655,T,36,6.0NRT,293.2,3.7,D
39.563,-87.8,318,1.1,1.1,2017-10-16,1655,T,78,6.0NRT,291.2,15.4,D
38.834,-94.469,309.3,1.2,1.1,2017-10-16,1655,T,68,6.0NRT,293.4,10.5,D
38.833,-94.455,304,1.2,1.1,2017-10-16,1655,T,56,6.0NRT,292.3,5.9,D
37.868,-88.107,317.3,1.2,1.1,2017-10-16,1655,T,77,6.0NRT,292.8,17.8,D
37.865,-88.094,310.5,1.2,1.1,2017-10-16,1655,T,66,6.0NRT,293.5,10.7,D
36.815,-87.539,319.3,1.3,1.1,2017-10-16,1700,T,79,6.0NRT,292.7,22.3,D
37.054,-88.989,304.1,1.1,1,2017-10-16,1700,T,58,6.0NRT,292.9,4.4,D
37.162,-92.31,302.4,1,1,2017-10-16,1700,T,46,6.0NRT,291.5,3.7,D
37.092,-92.471,332.5,1,1,2017-10-16,1700,T,88,6.0NRT,291.9,31.9,D
37.091,-92.459,316.5,1,1,2017-10-16,1700,T,77,6.0NRT,293.5,13.8,D
36.767,-90.439,318.6,1,1,2017-10-16,1700,T,79,6.0NRT,292.9,15.4,D
36.765,-90.427,309.9,1,1,2017-10-16,1700,T,69,6.0NRT,293.2,8,D
36.661,-90.47,336,1,1,2017-10-16,1700,T,90,6.0NRT,296.2,35.8,D
36.659,-90.459,313.7,1,1,2017-10-16,1700,T,74,6.0NRT,293.4,9.5,D
36.639,-90.447,311.4,1,1,2017-10-16,1700,T,71,6.0NRT,295.2,7.6,D
36.637,-90.435,311.8,1,1,2017-10-16,1700,T,71,6.0NRT,295.4,8,D
36.971,-93.005,310.2,1,1,2017-10-16,1700,T,70,6.0NRT,291.8,10.1,D
36.487,-90.127,307.5,1,1,2017-10-16,1700,T,58,6.0NRT,293.8,5.9,D
36.485,-90.116,305.7,1,1,2017-10-16,1700,T,57,6.0NRT,293.4,4.3,D
37.67,-101.092,313.8,2.9,1.6,2017-10-16,1700,T,71,6.0NRT,290.8,45.4,D
36.493,-91.125,344,1,1,2017-10-16,1700,T,93,6.0NRT,293.3,49.3,D
36.491,-91.113,313.7,1,1,2017-10-16,1700,T,73,6.0NRT,291.5,11.1,D
36.559,-91.89,306.7,1,1,2017-10-16,1700,T,59,6.0NRT,294.5,5.6,D
36.23,-89.858,306.6,1.1,1,2017-10-16,1700,T,63,6.0NRT,294.1,4.7,D
36.234,-90.118,317.1,1,1,2017-10-16,1700,T,77,6.0NRT,293.6,14.1,D
36.233,-90.106,310.8,1,1,2017-10-16,1700,T,67,6.0NRT,294.2,8.7,D
36.493,-92.138,311.5,1,1,2017-10-16,1700,T,71,6.0NRT,294.1,8.7,D
36.491,-92.127,306.9,1,1,2017-10-16,1700,T,64,6.0NRT,294.1,5.3,D
35.939,-89.719,304.6,1.1,1,2017-10-16,1700,T,59,6.0NRT,293.9,4.9,D
35.937,-89.707,308.8,1.1,1,2017-10-16,1700,T,67,6.0NRT,293.8,8,D
35.8,-90.768,304.9,1,1,2017-10-16,1700,T,52,6.0NRT,291.3,4.8,D
35.798,-90.757,311.5,1,1,2017-10-16,1700,T,71,6.0NRT,291.7,9.2,D
35.612,-91.351,307.7,1,1,2017-10-16,1700,T,66,6.0NRT,294.8,4.3,D
34.64,-87.083,309.7,1.5,1.2,2017-10-16,1700,T,65,6.0NRT,294.4,13,D
35.913,-96.495,311.6,1.4,1.2,2017-10-16,1700,T,70,6.0NRT,293.4,16.2,D
35.34,-94.296,308,1.1,1.1,2017-10-16,1700,T,65,6.0NRT,293.4,6.9,D
35.484,-96.546,304,1.4,1.2,2017-10-16,1700,T,50,6.0NRT,293.9,7,D
34.338,-91.789,311.5,1,1,2017-10-16,1700,T,70,6.0NRT,298.4,5.9,D
34.319,-92.092,304.4,1,1,2017-10-16,1700,T,53,6.0NRT,293.2,5,D
34.599,-96.25,306.1,1.3,1.1,2017-10-16,1700,T,53,6.0NRT,294.2,7.6,D
33.526,-89.279,308.9,1.2,1.1,2017-10-16,1700,T,68,6.0NRT,291.9,11,D
34.498,-96.258,321.6,1.3,1.1,2017-10-16,1700,T,81,6.0NRT,296.7,24.9,D
33.408,-89.249,305.9,1.2,1.1,2017-10-16,1700,T,50,6.0NRT,292.9,8,D
33.176,-88.58,313.6,1.3,1.1,2017-10-16,1700,T,74,6.0NRT,294.9,13.9,D
33.175,-88.572,312.2,1.3,1.1,2017-10-16,1700,T,64,6.0NRT,295.6,11.8,D
34.129,-95.691,314.8,1.2,1.1,2017-10-16,1700,T,73,6.0NRT,295.7,14,D
34.127,-95.678,306.9,1.2,1.1,2017-10-16,1700,T,60,6.0NRT,296.8,5.8,D
33.697,-92.699,336.2,1,1,2017-10-16,1700,T,90,6.0NRT,294.1,37.2,D
33.695,-92.688,312.9,1,1,2017-10-16,1700,T,73,6.0NRT,291.9,11.1,D
33.008,-89.147,306.4,1.2,1.1,2017-10-16,1700,T,63,6.0NRT,291.3,9.1,D
33.998,-96.688,311,1.4,1.2,2017-10-16,1700,T,65,6.0NRT,296.3,11.7,D
33.987,-96.69,309,1.4,1.2,2017-10-16,1700,T,53,6.0NRT,296,9.1,D
32.315,-91.148,310.2,1,1,2017-10-16,1700,T,62,6.0NRT,297.6,6.6,D
32.602,-93.555,311.6,1,1,2017-10-16,1700,T,71,6.0NRT,292.8,9.7,D
32.6,-93.544,371.9,1,1,2017-10-16,1700,T,100,6.0NRT,300,124.4,D
32.599,-93.533,350.3,1,1,2017-10-16,1700,T,96,6.0NRT,296.2,62.7,D
32.597,-93.523,306.8,1,1,2017-10-16,1700,T,64,6.0NRT,294.5,6.1,D
31.622,-88.226,309.2,1.4,1.2,2017-10-16,1700,T,68,6.0NRT,292,13.7,D
31.617,-88.234,308,1.4,1.2,2017-10-16,1700,T,66,6.0NRT,292.1,12.8,D
31.661,-89.174,305.3,1.3,1.1,2017-10-16,1700,T,50,6.0NRT,294.9,6.5,D
32.011,-91.563,313.7,1,1,2017-10-16,1700,T,74,6.0NRT,298.3,7.3,D
32.01,-91.552,328.8,1,1,2017-10-16,1700,T,81,6.0NRT,299.5,23.1,D
31.902,-91.752,307.5,1,1,2017-10-16,1700,T,46,6.0NRT,297.1,5.1,D
31.9,-92.097,342.4,1,1,2017-10-16,1700,T,93,6.0NRT,298,47.8,D
31.898,-92.086,324.4,1,1,2017-10-16,1700,T,83,6.0NRT,293.7,21.8,D
31.891,-92.099,358.3,1,1,2017-10-16,1700,T,99,6.0NRT,294.5,81.5,D
31.889,-92.088,327.3,1,1,2017-10-16,1700,T,85,6.0NRT,291.8,24.3,D
31.482,-92.633,312.9,1,1,2017-10-16,1700,T,53,6.0NRT,299.6,7.7,D
31.752,-94.755,313.9,1.1,1,2017-10-16,1700,T,72,6.0NRT,298.2,11.7,D
31.558,-94.132,308.4,1,1,2017-10-16,1700,T,65,6.0NRT,295.2,6.6,D
31.588,-94.479,306.5,1.1,1,2017-10-16,1700,T,49,6.0NRT,295.3,5.2,D
31.182,-93.037,355.9,1,1,2017-10-16,1700,T,98,6.0NRT,297.9,73.7,D
31.181,-93.026,384.9,1,1,2017-10-16,1700,T,100,6.0NRT,302.4,172.5,D
31.738,-101.796,307.3,2.8,1.6,2017-10-16,1700,T,51,6.0NRT,292.1,24.3,D
30.422,-91.459,319.7,1.1,1,2017-10-16,1700,T,78,6.0NRT,296.8,14.4,D
30.415,-91.467,321.3,1.1,1,2017-10-16,1700,T,80,6.0NRT,296.7,18.8,D
30.414,-91.456,313.4,1.1,1,2017-10-16,1700,T,72,6.0NRT,296.1,11.3,D
30.067,-91.665,310.8,1.1,1,2017-10-16,1700,T,70,6.0NRT,288.8,10.6,D
30.066,-91.654,318.5,1.1,1,2017-10-16,1700,T,74,6.0NRT,290,17.3,D
30.039,-91.902,307.3,1,1,2017-10-16,1700,T,52,6.0NRT,290.9,4.8,D
29.955,-92.546,353.5,1,1,2017-10-16,1700,T,97,6.0NRT,294.1,69.1,D
30.427,-97.608,310.6,1.4,1.2,2017-10-16,1700,T,46,6.0NRT,299,6.8,D
30.426,-97.594,314.6,1.4,1.2,2017-10-16,1700,T,69,6.0NRT,299.8,11.9,D
30.421,-97.601,318.2,1.4,1.2,2017-10-16,1700,T,75,6.0NRT,299.1,17.8,D
30.104,-97.233,315.5,1.3,1.1,2017-10-16,1700,T,70,6.0NRT,297.3,14.6,D
30.102,-97.219,314.5,1.3,1.1,2017-10-16,1700,T,69,6.0NRT,296.5,13.3,D
29.786,-94.888,307.4,1.1,1,2017-10-16,1700,T,39,6.0NRT,297.1,2.9,D
29.68,-94.586,318.4,1,1,2017-10-16,1700,T,72,6.0NRT,299.1,12.7,D
28.734,-98.023,308.4,1.4,1.2,2017-10-16,1700,T,52,6.0NRT,298,6.4,D
28.395,-96.9,314.4,1.2,1.1,2017-10-16,1700,T,20,6.0NRT,302.3,9,D
28.341,-96.871,315.6,1.2,1.1,2017-10-16,1700,T,64,6.0NRT,302.3,7.3,D
19.723,-71.524,321.2,1.9,1.3,2017-10-16,1830,A,73,6.0NRT,294.2,22.6,D
20.762,-76.391,322.4,1,1,2017-10-16,1830,A,61,6.0NRT,303,11.3,D
21.232,-78.214,315.6,1,1,2017-10-16,1830,A,65,6.0NRT,301,7.2,D
26.384,-81.531,317.5,1.1,1.1,2017-10-16,1830,A,56,6.0NRT,302.8,9.4,D
26.557,-80.772,334.4,1.1,1,2017-10-16,1830,A,86,6.0NRT,298.5,33.2,D
33.416,-117.398,320.6,1,1,2017-10-16,1840,T,33,6.0NRT,310.6,5.6,D
31.106,-108.251,318.2,3,1.6,2017-10-16,1840,T,49,6.0NRT,297.1,36.9,D
32.45,-115.164,352.2,1.1,1,2017-10-16,1840,T,95,6.0NRT,313.3,62.7,D
32.448,-115.153,323.5,1.1,1,2017-10-16,1840,T,59,6.0NRT,311.6,10.1,D
31.12,-108.252,325,3,1.6,2017-10-16,1840,T,75,6.0NRT,296.8,70.1,D
32.206,-115.023,323,1.1,1.1,2017-10-16,1840,T,51,6.0NRT,309.8,10.6,D
30.841,-112.411,331.7,1.6,1.2,2017-10-16,1840,T,78,6.0NRT,314.7,23.6,D
31.07,-115.782,389.5,1.1,1,2017-10-16,1840,T,100,6.0NRT,315.2,200.7,D
31.049,-115.815,371.6,1.1,1,2017-10-16,1840,T,100,6.0NRT,317.9,119.2,D
31.047,-115.804,396.5,1.1,1,2017-10-16,1840,T,100,6.0NRT,323.6,243.4,D
49.704,-100.202,300.3,2.5,1.5,2017-10-16,1835,T,22,6.0NRT,282.9,13.9,D
49.915,-101.343,301.9,2.2,1.4,2017-10-16,1835,T,50,6.0NRT,291.1,9.9,D
49.908,-101.314,303.5,2.2,1.4,2017-10-16,1835,T,56,6.0NRT,290.4,13,D
49.912,-101.673,302.6,2.1,1.4,2017-10-16,1835,T,53,6.0NRT,290.3,12.2,D
49.842,-101.555,301.8,2.2,1.4,2017-10-16,1835,T,49,6.0NRT,290.2,11.1,D
49.967,-102.133,303.1,2,1.4,2017-10-16,1835,T,55,6.0NRT,289.5,13.5,D
49.843,-101.56,301.3,2.2,1.4,2017-10-16,1835,T,45,6.0NRT,290.5,9.6,D
49.965,-102.14,302.9,2,1.4,2017-10-16,1835,T,54,6.0NRT,289.4,12.7,D
49.061,-99.151,304,3,1.6,2017-10-16,1835,T,58,6.0NRT,289.7,24.8,D
49.623,-101.564,302,2.2,1.4,2017-10-16,1835,T,35,6.0NRT,290.2,11.2,D
49.616,-101.536,302.1,2.2,1.4,2017-10-16,1835,T,39,6.0NRT,289.9,11,D
49.617,-101.541,303.9,2.2,1.4,2017-10-16,1835,T,57,6.0NRT,289.6,16.2,D
48.622,-98.614,301.4,3.3,1.7,2017-10-16,1835,T,47,6.0NRT,286.2,25.9,D
49.864,-103.996,305.1,1.6,1.3,2017-10-16,1835,T,61,6.0NRT,290.6,10.8,D
48.685,-99.322,301.6,3,1.7,2017-10-16,1835,T,48,6.0NRT,289.2,18,D
48.674,-99.283,303.2,3,1.7,2017-10-16,1835,T,55,6.0NRT,288.8,22.8,D
48.675,-99.288,303.9,3,1.7,2017-10-16,1835,T,57,6.0NRT,288.9,24.8,D
48.609,-99.284,328.7,3,1.7,2017-10-16,1835,T,86,6.0NRT,289.6,136.3,D
48.604,-99.687,307.5,2.9,1.6,2017-10-16,1835,T,57,6.0NRT,288.6,35.3,D
48.594,-99.65,303.6,2.9,1.6,2017-10-16,1835,T,53,6.0NRT,289.7,23.2,D
48.593,-99.656,305.6,2.9,1.6,2017-10-16,1835,T,33,6.0NRT,289.6,26.3,D
48.771,-101.082,302.4,2.5,1.5,2017-10-16,1835,T,52,6.0NRT,290.6,13.4,D
48.764,-101.091,309.2,2.5,1.5,2017-10-16,1835,T,68,6.0NRT,290.9,27.4,D
48.028,-98.531,338.5,3.5,1.8,2017-10-16,1835,T,91,6.0NRT,290.4,247.9,D
48.016,-98.487,310.7,3.5,1.8,2017-10-16,1835,T,70,6.0NRT,289.8,59.7,D
48.676,-101.361,306.7,2.4,1.5,2017-10-16,1835,T,64,6.0NRT,290.7,22.1,D
48.54,-101.825,309.4,2.3,1.5,2017-10-16,1835,T,69,6.0NRT,291.6,25.8,D
48.531,-101.836,303.4,2.3,1.5,2017-10-16,1835,T,56,6.0NRT,291.4,13.6,D
48.828,-103.44,311,1.9,1.3,2017-10-16,1835,T,67,6.0NRT,279,28.3,D
48.823,-103.415,313.9,1.9,1.3,2017-10-16,1835,T,70,6.0NRT,283.7,32.9,D
48.83,-103.418,318.9,1.9,1.3,2017-10-16,1835,T,74,6.0NRT,284,43.5,D
47.424,-99.767,315.5,3.2,1.7,2017-10-16,1835,T,76,6.0NRT,287.5,70.8,D
47.413,-99.728,301.8,3.2,1.7,2017-10-16,1835,T,47,6.0NRT,290.3,20.7,D
47.426,-99.771,313.2,3.2,1.7,2017-10-16,1835,T,73,6.0NRT,286.8,60.4,D
47.415,-99.732,305.3,3.2,1.7,2017-10-16,1835,T,61,6.0NRT,290.2,31.8,D
48.916,-117.736,300.4,1.4,1.2,2017-10-16,1835,T,36,6.0NRT,282.4,9.9,D
48.563,-116.465,316,1.2,1.1,2017-10-16,1835,T,76,6.0NRT,283.7,20.7,D
48.564,-116.471,302.8,1.2,1.1,2017-10-16,1835,T,35,6.0NRT,283.1,8.3,D
48.562,-116.456,311,1.2,1.1,2017-10-16,1835,T,71,6.0NRT,283.9,15.4,D
48.468,-116.434,304.3,1.2,1.1,2017-10-16,1835,T,58,6.0NRT,285,10.3,D
48.072,-114.965,304.4,1.1,1,2017-10-16,1835,T,41,6.0NRT,283.6,9.1,D
48.063,-114.967,318.6,1.1,1,2017-10-16,1835,T,79,6.0NRT,282.3,21.3,D
48.165,-117.011,300.6,1.3,1.1,2017-10-16,1835,T,39,6.0NRT,282.8,8.2,D
48.115,-116.644,301.2,1.2,1.1,2017-10-16,1835,T,43,6.0NRT,284,8.6,D
48.113,-116.628,303.8,1.2,1.1,2017-10-16,1835,T,50,6.0NRT,283.7,10.6,D
47.695,-114.037,302.5,1,1,2017-10-16,1835,T,50,6.0NRT,285.3,7.2,D
47.564,-116.626,313.5,1.2,1.1,2017-10-16,1835,T,68,6.0NRT,283.4,18.1,D
47.562,-116.611,322.7,1.2,1.1,2017-10-16,1835,T,82,6.0NRT,283,29.3,D
47.554,-116.628,319,1.2,1.1,2017-10-16,1835,T,62,6.0NRT,282.6,23.4,D
47.304,-116.939,301.8,1.2,1.1,2017-10-16,1835,T,47,6.0NRT,288.5,7.4,D
47.191,-116.033,311.5,1.1,1.1,2017-10-16,1835,T,62,6.0NRT,277.7,17.5,D
47.024,-116.43,312.1,1.2,1.1,2017-10-16,1835,T,72,6.0NRT,281.3,17.9,D
46.849,-115.992,310.5,1.1,1.1,2017-10-16,1835,T,70,6.0NRT,281.6,15.9,D
46.847,-115.978,307.5,1.1,1.1,2017-10-16,1835,T,66,6.0NRT,282.5,13.3,D
46.704,-115.958,316.6,1.1,1.1,2017-10-16,1835,T,77,6.0NRT,280.3,21.3,D
46.747,-116.406,341.6,1.2,1.1,2017-10-16,1835,T,92,6.0NRT,287.3,60.1,D
46.745,-116.391,379.8,1.2,1.1,2017-10-16,1835,T,100,6.0NRT,290,194.2,D
46.743,-116.377,309.8,1.2,1.1,2017-10-16,1835,T,69,6.0NRT,283.6,14.7,D
46.653,-116.389,332.5,1.2,1.1,2017-10-16,1835,T,88,6.0NRT,284.3,42.8,D
46.644,-116.391,302.3,1.2,1.1,2017-10-16,1835,T,52,6.0NRT,283.7,8.2,D
46.415,-115.767,303.6,1.1,1,2017-10-16,1835,T,43,6.0NRT,283.3,8,D
46.406,-115.769,326.3,1.1,1,2017-10-16,1835,T,69,6.0NRT,284.4,28.6,D
46.404,-115.755,332.2,1.1,1,2017-10-16,1835,T,88,6.0NRT,284.7,37.1,D
46.248,-114.527,304.2,1,1,2017-10-16,1835,T,49,6.0NRT,294,9.2,D
46.395,-115.758,330.3,1.1,1,2017-10-16,1835,T,87,6.0NRT,284.6,34.6,D
46.393,-115.743,312,1.1,1,2017-10-16,1835,T,41,6.0NRT,283.6,13.4,D
46.386,-115.76,335.3,1.1,1,2017-10-16,1835,T,89,6.0NRT,284.9,41.4,D
46.37,-115.755,312,1.1,1,2017-10-16,1835,T,49,6.0NRT,284.9,13.7,D
46.368,-115.741,311.2,1.1,1,2017-10-16,1835,T,48,6.0NRT,284.2,13.1,D
46.361,-115.758,309.1,1.1,1,2017-10-16,1835,T,53,6.0NRT,285.1,11.7,D
46.359,-115.743,313.7,1.1,1,2017-10-16,1835,T,72,6.0NRT,285.2,15.6,D
46.015,-114.172,302.4,1,1,2017-10-16,1835,T,52,6.0NRT,288.9,4.7,D
46.018,-115.883,306.3,1.1,1,2017-10-16,1835,T,18,6.0NRT,286.6,8.5,D
46.017,-115.869,307.7,1.1,1,2017-10-16,1835,T,43,6.0NRT,284.3,10,D
46.009,-115.885,302.2,1.1,1,2017-10-16,1835,T,15,6.0NRT,286.3,6.2,D
46.007,-115.871,314,1.1,1,2017-10-16,1835,T,74,6.0NRT,284.6,15.9,D
46.176,-117.401,328.3,1.3,1.1,2017-10-16,1835,T,86,6.0NRT,288.6,38.2,D
46.174,-117.386,304.4,1.3,1.1,2017-10-16,1835,T,51,6.0NRT,289.1,8.8,D
46.597,-123.58,341.2,2.6,1.6,2017-10-16,1835,T,92,6.0NRT,286.7,195.6,D
46.273,-119.498,310.2,1.6,1.2,2017-10-16,1835,T,70,6.0NRT,290.2,17.7,D
46.47,-123.78,305,2.7,1.6,2017-10-16,1835,T,60,6.0NRT,284.8,33.6,D
45.654,-116.066,319.5,1.1,1.1,2017-10-16,1835,T,79,6.0NRT,283.3,22.5,D
45.652,-116.052,330.7,1.1,1,2017-10-16,1835,T,87,6.0NRT,284.2,37.2,D
44.442,-108.393,308.4,1.4,1.2,2017-10-16,1835,T,67,6.0NRT,294.6,10.3,D
44.439,-108.376,305.5,1.4,1.2,2017-10-16,1835,T,59,6.0NRT,293.8,7,D
45.986,-119.589,308.6,1.6,1.2,2017-10-16,1835,T,67,6.0NRT,289.9,15,D
45.875,-119.616,312.2,1.6,1.2,2017-10-16,1835,T,55,6.0NRT,288.9,21.3,D
45.873,-119.602,303.8,1.6,1.2,2017-10-16,1835,T,28,6.0NRT,289,8.2,D
46.046,-123.076,303.3,2.4,1.5,2017-10-16,1835,T,55,6.0NRT,284.8,26.9,D
46.052,-123.081,306.5,2.4,1.5,2017-10-16,1835,T,64,6.0NRT,284.8,32.1,D
45.6,-118.721,309.4,1.4,1.2,2017-10-16,1835,T,69,6.0NRT,295.3,10.3,D
45.598,-118.703,333.6,1.4,1.2,2017-10-16,1835,T,89,6.0NRT,294.7,51.4,D
45.594,-118.71,332.7,1.4,1.2,2017-10-16,1835,T,88,6.0NRT,295.6,49.3,D
45.592,-118.692,307.7,1.4,1.2,2017-10-16,1835,T,61,6.0NRT,293.2,8.8,D
45.579,-121.104,309.2,1.9,1.3,2017-10-16,1835,T,68,6.0NRT,290.4,20.6,D
45.004,-116.483,300.9,1.1,1.1,2017-10-16,1835,T,43,6.0NRT,282.1,8.1,D
45.154,-118.092,301.4,1.3,1.1,2017-10-16,1835,T,24,6.0NRT,281.5,9.1,D
45.13,-118.064,310.8,1.3,1.1,2017-10-16,1835,T,67,6.0NRT,283.2,17.6,D
45.148,-123.56,342,2.5,1.5,2017-10-16,1835,T,93,6.0NRT,287.3,189.8,D
45.156,-123.566,338.1,2.5,1.5,2017-10-16,1835,T,91,6.0NRT,287.6,165.3,D
45.154,-123.535,309.4,2.5,1.5,2017-10-16,1835,T,69,6.0NRT,286.2,41.6,D
44.887,-120.249,310.5,1.7,1.3,2017-10-16,1835,T,70,6.0NRT,293,18.2,D
45.022,-123.78,312.8,2.6,1.6,2017-10-16,1835,T,73,6.0NRT,286,53.1,D
45.018,-123.788,307.6,2.6,1.6,2017-10-16,1835,T,66,6.0NRT,285.9,35.2,D
45.015,-123.751,301.5,2.6,1.6,2017-10-16,1835,T,30,6.0NRT,287.2,20.4,D
44.233,-116.025,301.3,1.1,1,2017-10-16,1835,T,40,6.0NRT,278.5,8.9,D
44.208,-115.977,319.4,1.1,1,2017-10-16,1835,T,72,6.0NRT,282.6,20.4,D
44.2,-115.993,315.5,1.1,1,2017-10-16,1835,T,59,6.0NRT,281.9,16.8,D
44.193,-115.987,307.6,1.1,1,2017-10-16,1835,T,66,6.0NRT,283.7,12.2,D
44.453,-118.366,303.8,1.3,1.1,2017-10-16,1835,T,48,6.0NRT,282.7,11.1,D
44.451,-118.351,303.2,1.3,1.1,2017-10-16,1835,T,41,6.0NRT,282.8,10.4,D
44.441,-118.353,301,1.3,1.1,2017-10-16,1835,T,25,6.0NRT,283.2,8.2,D
44.44,-118.337,305.8,1.3,1.1,2017-10-16,1835,T,55,6.0NRT,282.6,12.2,D
44.057,-118.775,320.3,1.4,1.2,2017-10-16,1835,T,80,6.0NRT,281.3,31.7,D
44.062,-118.781,314,1.4,1.2,2017-10-16,1835,T,74,6.0NRT,280.9,22.8,D
44.06,-118.764,300.8,1.4,1.2,2017-10-16,1835,T,29,6.0NRT,281,8.9,D
42.684,-111.588,304.7,1.1,1,2017-10-16,1835,T,54,6.0NRT,291.8,5.5,D
43.805,-122.394,306.2,2.1,1.4,2017-10-16,1835,T,63,6.0NRT,285.5,25.9,D
41.798,-123.155,308.1,2.2,1.4,2017-10-16,1835,T,41,6.0NRT,288.8,24.4,D
